# x [Mpc/h]	y [Mpc/h]	z [Mpc/h]	Mh [Msun]
  0.3106	 34.2003	 18.1507	1.5612e+10
  0.8166	 36.7320	 18.7518	1.3357e+10
  2.6326	 37.4838	 18.3649	1.2837e+10
  9.8713	 32.4738	 33.1696	1.4398e+10
  6.7834	 31.9299	 39.8233	1.4051e+10
 12.2030	 33.6156	 40.3628	1.4051e+10
 14.6032	 33.0783	 42.2208	1.4224e+10
 13.3727	 33.3675	 40.4055	1.0061e+10
 63.4968	 36.1551	 53.4610	1.0929e+10
  8.8019	 36.0613	 51.7322	1.3010e+10
  5.9550	 48.3065	  8.3716	9.3673e+09
  9.3767	 44.2422	  5.2944	1.2316e+10
 62.2702	 48.9973	 12.0173	1.4224e+10
  6.2694	 38.5104	 13.4152	1.2316e+10
  0.8078	 42.0151	 18.1776	1.3531e+10
  4.0279	 46.7152	 43.4943	1.3357e+10
  2.2252	 38.1161	 53.6624	1.4571e+10
  5.4223	 44.7520	 51.0214	1.4745e+10
  0.6151	 41.4009	 57.6746	9.8877e+09
 62.1738	 53.7788	 13.3174	0.0000e+00
 61.9158	 50.5145	 12.6358	1.4918e+10
 63.3878	 49.1030	 11.4358	1.5092e+10
 57.6703	 48.1873	 25.9248	1.3877e+10
 61.0863	 51.7175	 43.7227	4.5102e+09
 62.3463	 54.7493	 30.7720	1.1622e+10
  1.6198	 46.9702	 36.3315	1.1449e+10
  0.6924	 50.2237	 45.2574	1.1449e+10
  1.7709	 49.4862	 45.7100	4.8571e+09
  2.2506	 48.1422	 54.6708	1.3877e+10
 12.3025	 50.2878	 53.3010	1.3184e+10
 59.9412	 60.1428	 30.3065	1.0582e+10
 63.0474	  0.2886	 32.2657	1.0582e+10
  2.5677	 54.3888	 48.9280	1.5786e+10
  6.7037	 57.2106	 51.7064	1.3704e+10
 10.5299	  8.1496	  3.1003	1.4224e+10
  4.0732	  4.7288	  8.5400	1.4398e+10
  4.4504	  4.5429	  7.6398	1.1622e+10
  6.9814	  6.3720	 32.7932	1.3704e+10
  9.7918	 12.3849	 24.1917	6.2449e+09
 10.2740	  3.9087	 19.0488	1.2837e+10
 15.0468	 10.5358	 37.7768	1.1969e+10
 12.4575	 10.8866	 34.7418	1.4398e+10
  9.5455	  2.4480	 47.0865	1.2837e+10
 17.3924	  6.6237	 56.8257	1.2143e+10
 10.0969	  5.5437	 63.4049	4.1632e+09
 16.5045	  9.3025	 61.1244	1.3184e+10
 13.6142	 15.4117	 20.8081	8.5000e+09
 13.1489	 17.7652	 29.7925	1.3877e+10
 12.9052	 17.6124	 49.1930	1.1102e+10
 14.7784	 14.0551	 48.9991	1.3531e+10
 14.8725	 16.1868	 46.2680	1.3010e+10
  6.2122	 17.3183	  2.7708	1.0929e+10
  6.5952	 18.2139	  1.5684	4.1632e+09
 12.5826	 11.4445	  4.6287	9.7142e+09
 15.1679	 18.1872	  7.3360	1.4745e+10
 12.9798	 14.2886	 10.9393	1.4571e+10
 16.4179	 20.5656	 14.4086	1.4051e+10
 13.9087	 22.1808	 20.4506	1.4918e+10
 23.3055	 27.2202	 38.3618	8.1530e+09
 12.7958	 21.7050	 55.7332	1.1449e+10
 15.6379	 18.0610	 53.1853	1.2143e+10
 17.0832	 13.9447	 56.3645	1.2837e+10
  5.3413	 23.4700	 62.7393	1.4224e+10
 13.5626	 35.1782	  6.6940	1.4398e+10
 13.8018	 22.9551	 11.4480	1.4571e+10
 19.5653	 28.4327	 38.9307	1.2490e+10
 21.0469	 25.9992	 31.2154	9.1938e+09
 16.5784	 26.7788	 59.4499	1.0061e+10
 17.3753	 26.6203	 59.4718	1.1622e+10
 16.1334	 39.2596	  0.7648	1.3531e+10
 15.6814	 35.5770	  4.4810	1.2316e+10
 18.8844	 37.4860	 14.3149	1.4224e+10
 17.3714	 27.0775	 27.1280	8.8469e+09
 17.1875	 29.0994	 23.6720	1.4745e+10
 13.7800	 32.7116	 39.6473	1.5612e+10
 21.1642	 27.0738	 38.6318	1.0582e+10
 22.8943	 26.3983	 40.4951	1.4745e+10
 17.5545	 38.1312	 57.3118	1.1102e+10
 18.0507	 44.6307	  8.6256	1.4224e+10
 16.9115	 39.8969	 34.9721	8.6734e+09
 15.3687	 35.1083	 42.9853	1.0408e+10
 12.6196	 49.8114	 11.4688	1.1969e+10
  2.6828	 43.2955	 21.5939	1.4918e+10
  7.2702	 48.4607	 30.2623	9.1938e+09
  9.9727	 46.6274	 25.5299	1.2837e+10
  9.1377	 54.0630	 38.5607	1.1796e+10
  7.8411	 45.8948	 46.0747	1.3704e+10
 13.9177	 50.8471	 52.0411	1.1275e+10
 15.7174	 52.5286	 53.0336	1.3184e+10
 12.0044	 49.8288	 53.3568	1.0755e+10
 16.6241	 48.2548	 54.9199	1.4745e+10
 18.7993	 55.8049	 58.1960	1.2316e+10
 13.7221	 60.6299	  4.4284	1.4918e+10
 13.5531	 61.6545	  5.1172	1.2143e+10
  9.9459	  5.9952	 36.8553	1.1449e+10
  8.7773	 56.1847	 52.8594	1.1969e+10
 16.9140	 58.1510	 56.9875	1.3531e+10
 22.0447	  0.9117	 62.1345	1.4051e+10
 14.4505	  8.5584	  4.0002	1.3010e+10
 22.0774	  3.0080	  6.5095	1.3357e+10
 22.5730	  4.8820	 17.5248	1.2837e+10
 25.9264	 10.9538	 47.1315	1.2316e+10
 23.3562	  1.5667	 48.7633	1.2663e+10
 23.7731	 11.2204	  1.6463	1.4051e+10
 15.4010	 14.3236	 13.0716	1.3531e+10
 23.9877	 19.9352	 37.0451	1.2490e+10
 27.3593	 20.1316	 37.2568	5.3775e+09
 26.7057	 12.8593	 46.3779	1.4051e+10
 19.2117	 11.0636	 63.5136	1.1969e+10
 20.6567	 18.7823	 51.3510	1.2490e+10
 21.4997	 18.5978	 55.6463	1.5439e+10
 21.6291	 31.5953	 18.4321	1.4051e+10
 21.2625	 30.9537	 19.4477	1.0582e+10
 18.3465	 38.2383	 62.8784	1.3877e+10
 22.8653	 33.9970	 17.4801	6.0714e+09
 18.9156	 30.7451	 19.3337	1.4398e+10
 19.9299	 29.1946	 22.6892	1.3531e+10
 23.0548	 49.9002	  2.7314	1.3357e+10
 17.4357	 43.9999	  9.3765	1.5439e+10
 20.3504	 33.0442	 21.7416	1.1102e+10
 20.7644	 35.4663	 15.0856	1.3531e+10
 26.0547	 33.6451	 17.9162	1.2837e+10
 25.5228	 32.6636	 21.9206	1.2490e+10
 29.0906	 34.6067	 22.0737	1.2490e+10
 18.0028	 35.8150	 42.5980	1.4745e+10
 19.3486	 34.9157	 45.5847	9.0204e+09
 20.4299	 39.7418	 53.6928	9.5408e+09
 20.8664	 41.5269	 54.1456	1.1969e+10
 18.7982	 45.4072	 56.6028	1.2490e+10
 18.9531	 50.8034	 28.9037	1.4918e+10
 20.6886	 53.2293	 63.7079	9.1938e+09
 22.9415	 57.6894	  7.2461	1.1969e+10
 14.6000	  1.7622	 18.0533	1.4745e+10
 16.3865	 63.2296	 17.5095	1.3704e+10
 25.7630	 56.8426	 12.8179	1.2837e+10
 19.8007	 61.7579	 34.4445	6.7653e+09
 22.3659	  1.4862	 46.2823	1.3184e+10
 22.5058	 58.8533	 56.1723	1.2663e+10
 28.1772	  5.7223	 58.8116	1.2316e+10
 27.9984	 60.0926	 60.5939	1.2663e+10
 33.3141	 10.2160	  0.9914	1.1102e+10
 25.3705	  4.0966	  7.2148	1.2490e+10
 27.6010	  1.8851	  4.2279	1.4745e+10
 26.0442	 11.0624	 15.6978	1.0408e+10
 25.9382	 10.7071	 48.0458	1.4224e+10
 29.5616	  9.4712	 63.7714	1.3184e+10
 32.8563	  9.8449	  0.1462	1.2663e+10
 30.5023	 10.5037	  9.2151	5.0306e+09
 28.4883	 17.3772	 26.3747	1.2143e+10
 34.9955	 11.6544	 20.2666	1.4051e+10
 24.3446	 25.0415	 35.9166	1.4918e+10
 31.6286	 19.7174	 34.9984	6.7653e+09
 26.8860	 11.6291	 47.3080	1.3184e+10
 26.5694	 21.4035	 41.2390	1.3357e+10
 28.7760	  8.1479	 55.6729	1.1796e+10
 28.9527	  4.4217	 57.9614	7.1122e+09
 27.2050	 22.6326	  2.0197	6.7653e+09
 31.6138	 20.2679	  5.5425	1.4224e+10
 20.8616	 25.8658	 13.3033	1.3357e+10
 32.2606	 19.7074	  9.1391	1.2316e+10
 24.1979	 14.2891	 56.1627	1.5265e+10
 25.5506	 14.9055	 57.9018	1.3010e+10
 32.3222	 15.0529	 62.0784	1.2663e+10
 27.6194	 34.3215	 10.7533	1.4051e+10
 25.4748	 35.7850	 15.3203	6.0714e+09
 28.7674	 29.4506	 62.6752	1.4571e+10
 30.0168	 35.1869	  8.9619	1.1969e+10
 31.3974	 37.0493	 16.9053	1.3531e+10
 35.3620	 37.0294	 23.0884	1.4051e+10
 28.2720	 32.3728	 24.8596	1.1969e+10
 30.9281	 27.8435	 32.7849	1.2663e+10
 31.2987	 24.8073	 35.9763	1.3531e+10
 26.5365	 30.6712	 43.2624	1.1102e+10
 23.8952	 32.5291	 46.8972	8.1530e+09
 28.7498	 31.2844	 46.4517	1.4398e+10
 27.7558	 33.6609	 53.3591	1.2316e+10
 30.3677	 36.3364	  0.6133	1.3184e+10
 30.8401	 39.4775	  9.6378	1.3704e+10
 35.4901	 39.5657	 15.4066	5.7245e+09
 32.2039	 38.4537	 13.5147	1.4051e+10
 26.2211	 31.5371	 41.8602	1.4398e+10
 22.9062	 39.1948	 49.9261	1.4051e+10
 28.0140	 45.3443	 58.9261	1.4398e+10
 27.2883	 51.1399	  2.2647	1.1102e+10
 30.7615	 42.4641	  3.0076	1.4051e+10
 31.9610	 46.6128	 57.1822	1.4571e+10
 27.6421	 51.7351	  3.2212	0.0000e+00
 33.8302	 51.2802	  7.4645	1.4224e+10
 34.0074	 45.1104	 10.0995	1.4918e+10
 35.3750	 52.7721	 23.3785	1.1102e+10
 37.6173	 40.3987	 21.1426	1.3357e+10
 29.4642	 40.1394	 32.1977	1.3531e+10
 34.5161	 43.1304	 35.3158	1.2143e+10
 34.7012	 50.8417	 39.4991	1.4745e+10
 27.4902	 51.1264	 52.8351	1.1102e+10
 23.9262	 56.9208	 56.9525	1.1622e+10
 29.1809	 52.6327	 54.4892	9.5408e+09
 32.3888	 54.1666	 55.1187	1.1969e+10
 23.5454	 61.4884	 56.9447	1.5612e+10
 29.8160	 55.9587	  8.5414	1.4745e+10
 31.9264	 54.0522	 10.8454	1.3704e+10
 35.2599	 57.1876	  9.8976	1.0755e+10
 27.7639	 57.7269	 17.1861	1.0755e+10
 31.1490	 58.2348	 12.0171	1.4745e+10
 28.2496	 63.6825	 33.4932	1.2663e+10
 30.6035	  5.4670	 36.8034	1.3531e+10
 29.2241	 63.5064	 45.7519	9.5408e+09
 36.1631	  6.3539	 63.7978	1.3877e+10
 39.9570	  6.9608	 12.5117	1.1969e+10
 40.6587	 61.4712	 23.4624	1.3357e+10
 36.3529	  8.5541	 43.0901	1.1275e+10
 36.8478	 17.8283	 34.2735	1.4745e+10
 36.5762	 13.9174	 39.9670	1.3877e+10
 34.2040	  4.9170	 50.9751	1.0929e+10
 31.7714	  4.7513	 52.7154	1.3877e+10
 28.7607	  4.9089	 59.3431	1.2143e+10
 27.2098	  2.6699	 57.3420	0.0000e+00
 36.0270	 11.2453	  4.5985	1.3704e+10
 44.1893	 11.3366	  2.4977	9.0204e+09
 40.8343	 19.0202	 32.0434	0.0000e+00
 39.1677	 19.4428	 32.8409	1.0929e+10
 37.9738	 20.5300	 33.0922	1.4224e+10
 34.4021	 11.7622	 44.6006	1.0755e+10
 32.7290	  9.2547	 50.7027	1.4051e+10
 35.7331	 12.7644	 61.2080	1.2663e+10
 36.0813	 10.6502	 61.0089	1.4745e+10
 37.7757	 19.6401	 62.9491	1.3531e+10
 41.0209	 13.4274	  7.7928	1.2143e+10
 43.4655	 24.0621	 12.4591	1.1796e+10
 28.7037	 25.9325	 37.2440	0.0000e+00
 42.8412	 21.8408	 46.4148	1.4398e+10
 33.9898	 36.3453	 12.8112	1.2837e+10
 44.2335	 33.6550	  9.2605	0.0000e+00
 41.8909	 35.2821	 21.2674	1.4051e+10
 35.6449	 25.7402	 38.4117	1.2490e+10
 34.2442	 24.5465	 36.9226	1.4745e+10
 32.0880	 27.6629	 42.9527	1.5092e+10
 32.4496	 28.4872	 45.6126	1.0408e+10
 39.7571	 28.6634	 60.0591	1.3357e+10
 43.5083	 26.7069	 54.0015	1.4051e+10
 33.4095	 38.4864	  7.8578	1.1275e+10
 36.5905	 40.0728	 17.7735	1.3531e+10
 42.3175	 37.8525	 24.6363	9.3673e+09
 41.5256	 33.8376	 32.8981	1.3877e+10
 31.9227	 30.3001	 45.1911	1.2837e+10
 38.8733	 26.1040	 39.4182	1.3704e+10
 35.6538	 34.3747	 48.7061	1.0755e+10
 32.9882	 32.5381	 54.4553	1.2490e+10
 41.8575	 39.6932	 20.1357	1.3184e+10
 34.3633	 37.0442	 45.3419	1.4398e+10
 36.2789	 41.7267	 41.6673	1.1102e+10
 36.7777	 45.4422	 49.5336	1.4745e+10
 38.0816	 36.2689	 41.6064	1.5092e+10
 34.5960	 51.2298	  7.2423	1.4051e+10
 45.0709	 44.0343	 21.1144	1.3010e+10
 39.3009	 47.4415	 30.4495	1.4051e+10
 42.8222	 41.9633	 29.9987	9.7142e+09
 34.0178	 55.0369	 53.5863	1.4745e+10
 36.7800	 48.3819	 48.4541	1.3010e+10
 38.1728	 48.9730	 48.3148	1.5092e+10
 35.7189	 49.0391	 53.9829	7.9796e+09
 31.1796	 61.0076	 57.3263	1.3184e+10
 34.2797	 63.1782	 52.4340	1.2316e+10
 35.3654	 60.2562	 55.8003	7.4592e+09
 25.5961	  1.1444	 58.3360	1.3704e+10
 27.7364	 60.4132	 61.6908	1.3357e+10
 48.7996	 63.4047	 18.6332	1.1449e+10
 51.8765	  2.5438	 16.9344	1.4571e+10
 38.9278	  3.8295	 46.1214	1.3877e+10
 41.8795	 13.8093	 40.1356	1.4918e+10
 43.4217	 11.6966	 42.9863	1.0929e+10
 42.4574	  5.1773	  3.6278	1.5439e+10
 47.0911	 14.3367	  9.9629	1.1102e+10
 50.3861	 12.3819	  7.2476	1.2490e+10
 50.3226	 11.1903	  6.6069	1.1622e+10
 46.3355	 11.2820	 19.2881	1.5265e+10
 43.1994	 21.2115	 44.5362	1.5265e+10
 38.8870	 17.9479	 42.6858	1.2490e+10
 47.1118	 18.2226	 55.9879	1.2143e+10
 48.9948	 15.4753	  3.8890	1.5092e+10
 45.5420	 19.3925	 22.6845	1.3010e+10
 41.4247	 21.2223	 30.1858	1.4745e+10
 39.3879	 22.9399	 34.5327	1.1275e+10
 36.9424	 24.5320	 35.3855	1.2143e+10
 44.7822	 33.2708	  8.1835	1.3704e+10
 46.6856	 25.1352	 14.0448	1.6306e+10
 46.5553	 30.9410	 20.0965	1.0929e+10
 44.8569	 31.1907	 23.0857	1.4398e+10
 35.7446	 24.6714	 34.2528	1.1969e+10
 44.4130	 27.0359	 52.1809	1.5265e+10
 44.0149	 24.9315	 46.6920	1.5092e+10
 42.2398	 34.5591	  9.7170	1.5265e+10
 44.0147	 34.4464	 23.4728	1.4918e+10
 40.7139	 31.7037	 33.9277	0.0000e+00
 43.9684	 28.7110	 45.8191	1.3704e+10
 44.4408	 26.8858	 47.5640	1.3531e+10
 46.6559	 32.8895	 49.5769	1.4398e+10
 43.8612	 40.4193	 12.3047	1.4745e+10
 44.5004	 40.8237	 10.5733	1.4745e+10
 44.4273	 43.3670	 16.8465	1.5265e+10
 41.9971	 39.7739	 20.5900	1.0755e+10
 43.6329	 41.5963	 29.8495	1.2837e+10
 48.2970	 42.6181	 44.6895	1.4224e+10
 38.6411	 43.8899	 50.6533	1.4571e+10
 46.4297	 40.3675	 54.6958	1.4224e+10
 42.1795	 42.3895	 55.8610	1.3704e+10
 42.0832	 48.2245	  0.6076	1.1275e+10
 41.9806	 47.8656	  6.9192	1.0755e+10
 44.8391	 43.1470	 28.9636	1.3704e+10
 47.2888	 51.3081	 25.4146	1.4571e+10
 45.1303	 47.8925	 43.1680	1.3877e+10
 45.0391	 60.5656	 10.9587	1.2490e+10
 45.4737	 57.0598	 17.6963	9.5408e+09
 46.2516	 54.9103	 21.5413	1.3357e+10
 34.0120	 63.8385	 58.4755	1.4745e+10
 49.3690	 10.3285	  8.6610	1.4745e+10
 51.6283	  6.0818	  8.3521	1.0929e+10
 51.3830	  5.1838	 17.4756	1.4918e+10
 50.8731	  7.7082	 15.1181	1.2490e+10
 50.3715	  6.0985	 35.3819	1.3184e+10
 53.1301	  9.4233	 34.0046	1.3531e+10
 51.5124	  4.2449	 49.1834	1.2316e+10
 44.0573	  5.7644	  3.6208	1.4745e+10
 50.3354	  9.7681	 15.8564	1.2663e+10
 53.0149	 13.2830	 32.7779	1.2316e+10
 50.0520	 19.1458	 53.8062	1.3704e+10
 51.2527	 11.9965	  5.6226	1.1622e+10
 47.2218	 17.3697	 25.7487	1.5439e+10
 50.6982	 16.6359	 34.3433	1.5439e+10
 46.5856	 30.2574	 11.9895	1.3531e+10
 49.3497	 28.3557	 15.8336	1.4051e+10
 44.2449	 32.2793	 22.4051	1.2490e+10
 43.1601	 26.5736	 23.7094	1.4398e+10
 45.0368	 34.3212	 23.9690	1.4745e+10
 50.1800	 24.1787	 48.2086	1.4224e+10
 48.5246	 30.6856	  8.1723	1.4398e+10
 47.2297	 38.1872	 21.7821	1.4224e+10
 49.0555	 38.2498	 24.2617	1.5265e+10
 49.6008	 36.7360	 25.4471	1.4051e+10
 47.6571	 33.9323	 39.4421	8.8469e+09
 48.5855	 28.0329	 41.2074	1.2316e+10
 50.3650	 29.9233	 44.8596	1.4224e+10
 48.8018	 36.4382	 60.1424	1.1449e+10
 45.6375	 37.3708	 25.6161	1.2490e+10
 44.9795	 41.1553	 34.2755	1.3877e+10
 52.5165	 38.9507	 63.8781	1.3704e+10
 45.7432	 51.6728	  8.2406	1.3184e+10
 46.8362	 52.0856	 13.8397	1.3184e+10
 45.8120	 53.7415	 13.3733	1.5612e+10
 49.5512	 48.8482	 13.2629	1.4745e+10
 47.9293	 50.5929	 34.4217	1.2837e+10
 51.1465	 52.2208	 55.4864	1.1102e+10
 47.1367	 49.7079	 59.9611	1.4571e+10
 47.0853	 49.9672	 59.8456	1.2490e+10
 48.4680	 56.8824	 14.4688	1.3010e+10
 47.9445	 58.7060	 20.9800	1.3877e+10
 53.9166	 62.5866	 17.1193	1.4571e+10
 51.9616	 63.4041	 30.4655	1.4398e+10
 46.6296	 60.9069	 57.1735	1.4918e+10
 46.2248	  4.6778	  6.4874	9.7142e+09
 46.9586	  5.1475	  4.3774	1.1449e+10
 50.0714	  3.4343	 63.9177	1.1969e+10
 58.7314	  8.4734	  5.2787	1.5959e+10
 54.9859	  4.3039	 17.9443	1.4224e+10
 53.4823	  1.4743	 14.4715	1.2490e+10
 55.6238	  1.2238	 27.1529	1.3704e+10
 55.9881	  4.6336	 19.7945	1.5612e+10
 57.8341	  5.2506	 38.2264	1.2316e+10
 59.3742	  1.9658	 52.3494	9.5408e+09
 59.3343	  9.7468	 63.3890	1.3877e+10
 57.0177	  9.2446	  2.7052	1.2143e+10
 61.4431	  6.8294	  0.9280	1.4398e+10
 57.0472	 15.8218	  7.2193	1.4224e+10
 56.4863	 10.5315	 14.7028	7.6326e+09
 59.2443	 13.7583	 13.5027	1.1275e+10
 61.2210	 16.6881	 46.6783	1.1622e+10
 60.0013	 13.7208	 61.5049	1.3531e+10
 61.3666	 16.4218	 58.4553	1.0929e+10
 56.4879	 12.3874	 62.8807	1.3704e+10
 60.7312	 20.5761	  5.7120	1.2663e+10
 50.9207	 15.9658	  8.5107	1.4571e+10
 58.3735	 21.5360	 18.4054	1.3531e+10
 56.2819	 16.8771	 24.6944	1.2143e+10
 51.1153	 18.5793	 34.6962	6.2449e+09
 51.8408	 19.5562	 38.0263	1.3357e+10
 56.4371	 23.0682	 54.3609	1.1796e+10
 58.8344	 15.6527	  1.6179	8.1530e+09
 56.7982	 25.5700	  3.1343	1.3877e+10
 57.0781	 30.6695	 10.6394	1.4051e+10
 55.1858	 33.1048	 22.4852	1.1449e+10
 53.5293	 25.1459	 42.4202	1.2490e+10
 59.8130	 27.1044	 42.9502	1.1969e+10
 53.3211	 25.1921	 53.5695	1.4571e+10
 59.4428	 29.6334	  2.5865	1.1449e+10
 55.9224	 39.8100	  8.9368	7.8061e+09
 60.5145	 34.4979	 17.4459	1.3010e+10
 59.5266	 36.2570	 23.9175	1.3877e+10
 58.6769	 36.9062	 25.1000	1.4051e+10
 60.6335	 37.3577	 32.0416	1.2663e+10
  0.4124	 34.4366	 38.9578	1.4918e+10
 59.6937	 45.2023	  7.5770	1.6133e+10
 62.7517	 44.7341	  4.2436	1.3704e+10
 57.6389	 47.6098	 13.1374	9.8877e+09
 60.7347	 48.7006	 18.1308	1.4918e+10
 51.2491	 36.8777	 26.0124	1.1969e+10
 50.8555	 42.0212	 22.0932	1.2490e+10
 56.6915	 40.9927	 23.5159	1.3357e+10
 59.4474	 37.8552	 30.8065	1.2837e+10
 57.2244	 42.8607	 30.1130	1.3184e+10
 60.4427	 45.4597	 37.8117	1.4918e+10
 63.3143	 42.8689	 53.8985	1.4398e+10
 56.9336	 41.5054	  0.5307	1.3357e+10
 59.7690	 44.0214	 57.7479	1.4051e+10
 62.2908	 52.4548	 10.3971	1.4051e+10
 55.5461	 52.4779	 21.2119	1.4571e+10
 56.3476	 51.0305	 36.4011	1.1969e+10
 57.3385	 45.9584	 50.5556	1.5959e+10
 57.8124	 54.5821	  1.0961	1.2837e+10
 63.1709	 55.9052	  9.6982	7.4592e+09
 60.2248	 61.3466	 11.9609	1.4398e+10
 56.2226	 61.6098	 15.9799	1.3357e+10
 56.3644	  0.8705	 19.1263	1.2837e+10
 53.9963	  3.2209	 37.5343	1.2490e+10
 59.0709	 54.9307	 34.4942	1.0582e+10
 62.3274	 57.4300	 46.6290	1.1449e+10
 61.8988	 56.6195	 50.1751	1.1275e+10
  3.5048	 58.0296	 51.2338	1.4918e+10
 60.7671	 61.1991	  4.1436	1.4918e+10
 62.9957	 60.5579	  4.6026	1.2490e+10
 62.9472	  2.3007	 11.6326	1.1102e+10
 58.3027	  1.1574	 15.4674	1.3010e+10
  2.1122	  6.6600	 12.9308	1.1969e+10
  8.4884	 12.8762	 23.9337	1.3877e+10
  7.4711	  7.4610	 36.2059	1.1969e+10
  0.9570	 11.7173	  3.9333	1.2663e+10
  7.4593	 14.5007	 10.6739	1.4051e+10
  0.3624	 10.5232	 20.5932	9.8877e+09
  1.3594	  8.7998	 13.1575	1.4224e+10
 10.7960	 17.0347	 26.7662	5.7245e+09
  1.3695	 14.4113	 26.5745	1.2316e+10
  3.6830	 14.8001	 28.6527	1.3704e+10
  4.1462	 12.1730	 40.3265	1.2837e+10
 60.9866	 14.3199	 63.1668	3.6428e+09
  8.9463	  9.7582	  3.3145	1.5092e+10
 63.8580	 26.0550	  1.2703	1.1449e+10
  6.1880	 12.7988	  6.2411	9.3673e+09
  3.9055	 19.0114	  1.2375	1.1449e+10
  4.6634	 22.4277	  0.0018	1.3357e+10
  4.8132	 13.4975	  6.4656	1.2316e+10
 10.8131	 22.0446	 18.5532	1.4918e+10
 63.3131	 19.1615	 43.1880	1.3184e+10
  2.9948	 18.6917	 63.9452	1.0755e+10
  0.4642	 25.7035	 63.8539	7.2857e+09
  3.8766	 26.5839	  3.7387	1.2490e+10
  3.7097	 28.8336	  1.5761	9.8877e+09
  7.6089	 23.2660	 16.8280	1.3704e+10
  4.6464	 29.2671	 19.8901	1.4918e+10
  6.0399	 25.6719	 32.6579	1.2143e+10
 10.1401	 27.2102	 36.2611	1.2490e+10
 12.5620	 29.2726	 37.9119	7.6326e+09
 61.5075	 27.1956	 56.9055	1.0061e+10
  0.0780	 27.2582	 52.0885	1.5612e+10
 62.9674	 24.6756	 62.4297	1.2490e+10
 63.4079	 36.0591	 15.5506	1.3531e+10
  3.0098	 33.8032	 19.1273	1.2316e+10
  0.5265	 38.8677	 21.9999	1.3184e+10
  8.8342	 33.7440	 36.5602	1.2837e+10
  0.0818	 33.0317	 53.7855	1.3184e+10
  7.7009	 36.3511	 60.8183	1.1102e+10
  6.4094	 48.1712	  2.9835	1.1969e+10
 62.1678	 50.7840	 13.1342	1.4051e+10
  3.3751	 41.4911	 19.5623	1.2490e+10
  4.2307	 39.1640	 21.3515	1.2490e+10
  1.8140	 42.7609	 24.3528	1.2316e+10
 61.8296	 43.3857	 33.2330	1.3877e+10
  3.6023	 37.0565	 35.4168	1.4224e+10
  4.0265	 47.0511	 44.1907	1.4571e+10
  2.4000	 48.4397	 54.9232	7.6326e+09
  1.9672	 43.0041	 50.8207	1.4398e+10
  3.4926	 40.1522	 52.6589	1.4398e+10
  5.1608	 48.5806	 49.2435	1.3010e+10
 12.2465	 39.9570	 47.1400	1.1796e+10
  2.7869	 46.7355	  2.6511	1.4398e+10
  6.5692	 41.1358	 60.5574	1.3877e+10
  0.3259	 53.1474	  9.0603	1.4918e+10
 62.3340	 55.3477	 10.5090	1.3357e+10
  5.7054	 48.9453	  8.8578	1.4398e+10
  6.6277	 51.0484	  8.1571	1.4745e+10
 62.2482	 52.4734	 13.0867	7.2857e+09
 61.2887	 53.6395	 12.3569	1.1449e+10
 59.6034	 46.4667	 23.0847	1.2143e+10
 60.5920	 53.3334	 28.6216	1.1796e+10
  2.4999	 50.8291	 30.7543	1.5092e+10
  0.8234	 53.2170	 46.5159	1.3704e+10
  4.3117	 51.5369	 47.8320	1.1969e+10
  0.9371	 61.6287	  5.5178	7.8061e+09
 63.8726	 55.3513	  8.3926	1.3357e+10
 60.8922	 56.4808	 16.6320	1.5786e+10
  1.5604	 63.6805	 39.0279	1.3357e+10
  2.8027	 58.2687	 47.5142	1.2490e+10
  7.9901	 56.8213	 46.1542	1.3357e+10
  7.4865	  0.1039	 55.2247	1.3877e+10
 11.7406	 60.9695	 56.9192	1.3010e+10
  5.0232	 60.5907	  4.8244	1.4051e+10
  8.7002	 12.1614	  8.1320	7.9796e+09
  7.9147	  6.5726	 18.5706	1.2316e+10
  6.7607	  6.1238	 32.4228	1.3010e+10
 14.5154	  2.2956	 61.0472	1.4051e+10
 15.6209	  6.8751	 60.1517	1.3877e+10
 12.6935	 19.4726	 25.6184	1.2490e+10
 16.9746	 13.7094	 52.1774	1.4571e+10
 14.1390	  8.9383	 61.8101	9.7142e+09
  8.5894	 16.2206	  6.3620	1.3531e+10
 10.3538	 21.6275	 13.4494	1.4224e+10
 17.4107	 23.6093	 26.7536	1.1449e+10
 18.7661	 24.6227	 29.1786	1.2837e+10
 14.0359	 25.4236	 42.3420	9.1938e+09
 23.0503	 27.2536	 38.6593	3.6428e+09
 27.1865	 26.0632	 38.6077	0.0000e+00
 16.9096	 24.8539	 45.7165	1.4571e+10
 10.2637	 18.2863	 60.8208	1.4224e+10
 15.0833	 27.0702	 61.9386	6.0714e+09
 17.8143	 34.2387	 13.1978	4.6837e+09
 17.1890	 28.3091	 30.8117	1.0408e+10
 20.0176	 27.7718	 36.2735	1.3704e+10
 13.4854	 31.5057	  0.6740	1.2143e+10
 16.3297	 26.8569	 59.7920	1.1969e+10
 16.0196	 39.4235	  0.6213	1.4224e+10
 14.7929	 30.6912	 21.0529	0.0000e+00
 16.4265	 31.1669	 22.2472	1.3010e+10
 10.9436	 31.9203	 24.9691	3.4694e+09
 19.8416	 28.6163	 26.0542	8.1530e+09
  8.3317	 33.8713	 35.5535	1.3531e+10
 22.4292	 26.4487	 37.5471	1.1102e+10
 20.0054	 27.8291	 32.2542	1.4224e+10
 16.0418	 30.3404	 40.3876	1.3357e+10
